ID	人物名称	人物品质	角色阵营	人物说明	默认技能	初始血量	初始攻击力	初始防御力	初始内力	初始经验值	人物机缘1	人物机缘2	人物机缘3	人物机缘4	人物机缘5	人物机缘6	是否显示	Icom图片路径	TitleIcon图片路径	海报图片路径	名字图片路径	背景图片路径	战斗图片	音效	orderId
164	艾力克	3	1	绰号镰刀鼬鼠艾力克，镰刀果实能力者，镰刀人，可以扬起风来进行斩撃。	65	83	42	25	40	76	386	316	444	0	0	0	1	members/head_char_ailike.png	topmembers/tophead_char_ailike.png	person/poster_char_ailike.png	chartex/tex_char_ailike.png	card03	battleperson/poster_battle_ailike.png	sound/man05.mp3	391
165	顿啊奇诺	3	1	热热果实能力者，灼热人，可以任意改变体温。身体圆胖加上平常是打赤膊行动。	70	83	41	26	39	76	389	340	222	0	0	0	1	members/head_char_dunaqinuo.png	topmembers/tophead_char_dunaqinuo.png	person/poster_char_dunaqinuo.png	chartex/tex_char_dunaqinuo.png	card04	battleperson/poster_battle_dunaqinuo.png	sound/man09.mp3	392
166	瓦波尔	3	1	原磁鼓王国国王，吞吞果实能力者，专制残暴。	70	81	41	25	40	76	523	521	524	0	0	0	1	members/head_char_waboer.png	topmembers/tophead_char_waboer.png	person/poster_char_waboer.png	chartex/tex_char_waboer.png	card01	battleperson/poster_battle_waboer.png	sound/man07.mp3	393
167	霍波迪	3	1	原来是海军支部的上校，喜欢炫耀，比较重情义。	70	80	45	25	40	76	414	136	0	0	0	0	1	members/head_char_huobodi.png	topmembers/tophead_char_huobodi.png	person/poster_char_huobodi.png	chartex/tex_char_huobodi.png	card01	battleperson/poster_battle_huobodi.png	sound/man05.mp3	394
168	克罗马利蒙	3	1	前磁鼓王国事务官，留着爆炸头的胡子男，手带拳击手套，主要使用带静电的毛球攻击。	70	83	44	26	40	76	8	0	0	0	0	0	1	members/head_char_keluomalimeng.png	topmembers/tophead_char_keluomalimeng.png	person/poster_char_keluomalimeng.png	chartex/tex_char_keluomalimeng.png	card04	battleperson/poster_battle_keluomalimeng.png	sound/man06.mp3	395
169	库力克	3	1	大话王罗兰度的子孙，脸部成菱形，日夜潜水寻找黄金都市的线索，以还祖先清白。	70	80	44	26	41	76	624	0	0	0	0	0	1	members/head_char_wenbulankulike.png	topmembers/tophead_char_wenbulankulike.png	person/poster_char_wenbulankulike.png	chartex/tex_char_wenbulankulike.png	card04	battleperson/poster_battle_wenbulankulike.png	sound/man05.mp3	396
170	人猿	4	1	人猿海贼团园长。外表长的像猴子，叫声为“呜吱吱”，有着惊人的肺活量。	70	62	39	16	10	60	625	0	0	0	0	0	1	members/head_char_renyuan.png	topmembers/tophead_char_renyuan.png	person/poster_char_renyuan.png	chartex/tex_char_renyuan.png	card01	battleperson/poster_battle_renyuan.png	sound/man09.mp3	397
171	克罗欧比	4	1	阿龙海贼团骨干，特征是扎着的两只冲天炮头，代表“太阳海贼团”的太阳标志在左胸胸膛。	70	59	33	16	11	60	616	0	0	0	0	0	1	members/head_char_keluooubi.png	topmembers/tophead_char_keluooubi.png	person/poster_char_keluooubi.png	chartex/tex_char_keluooubi.png	card02	battleperson/poster_battle_keluooubi.png	sound/man06.mp3	398
172	啾	4	1	接吻鱼人，突出的嘴唇看上去像铁炮鱼，口中可以含大量水吐出攻击敌人。	70	61	34	18	11	60	257	0	0	0	0	0	1	members/head_char_jiu.png	topmembers/tophead_char_jiu.png	person/poster_char_jiu.png	chartex/tex_char_jiu.png	card02	battleperson/poster_battle_jiu.png	sound/man05.mp3	399
173	迪巴鲁	4	1	飞鱼骑士团的大哥，坐骑是一只很大很呆很可爱的牛牛。	70	60	34	16	11	60	655	0	0	0	0	0	1	members/head_char_dibalu.png	topmembers/tophead_char_dibalu.png	person/poster_char_dibalu.png	chartex/tex_char_dibalu.png	card02	battleperson/poster_battle_dibalu.png	sound/man07.mp3	400
174	冰山	4	1	水之七岛的市长及卡雷拉公司的社长，也是传说中的船匠托姆的其中一位徒弟。	70	61	35	17	11	60	74	0	0	0	0	0	1	members/head_char_bingshan.png	topmembers/tophead_char_bingshan.png	person/poster_char_bingshan.png	chartex/tex_char_bingshan.png	card02	battleperson/poster_battle_bingshan.png	sound/man05.mp3	401
175	卡巴基	4	1	巴基海贼团的剑士，骑着独轮车，战斗中喜欢使一些小花样。	63	62	38	15	12	60	342	0	0	0	0	0	1	members/head_char_kabaji.png	topmembers/tophead_char_kabaji.png	person/poster_char_kabaji.png	chartex/tex_char_kabaji.png	card02	battleperson/poster_battle_kabaji.png	sound/man04.mp3	402
176	蒙卡大佐	4	1	海军上校，据他自己认为是凭自己的功夫当上的，凭此滥用军权。	67	60	37	15	11	60	178	0	0	0	0	0	1	members/head_char_mengka.png	topmembers/tophead_char_mengka.png	person/poster_char_mengka.png	chartex/tex_char_mengka.png	card04	battleperson/poster_battle_mengka.png	sound/man08.mp3	403
177	萨奇斯	4	1	自称“新时代海贼”的海贼团，唾弃“非现实”的浪漫与梦想，追求“现实”的即时享乐。	70	60	37	16	12	60	79	0	0	0	0	0	1	members/head_char_saqisi.png	topmembers/tophead_char_saqisi.png	person/poster_char_saqisi.png	chartex/tex_char_saqisi.png	card02	battleperson/poster_battle_saqisi.png	sound/man06.mp3	404
178	莫兹	4	1	与基威合称“方块姐妹”。时常伴随在弗兰奇左右，并与他摆出对应的出场姿态。	70	60	38	16	11	60	140	0	0	0	0	0	1	members/head_char_mozi.png	topmembers/tophead_char_mozi.png	person/poster_char_mozi.png	chartex/tex_char_mozi.png	card03	battleperson/poster_battle_mozi.png	sound/girl04.mp3	405
179	猩猩	4	1	外表如同其名字一样，但却是个人类。对个人的能力非常有信心。	61	62	36	15	11	60	626	0	0	0	0	0	1	members/head_char_xingxing.png	topmembers/tophead_char_xingxing.png	person/poster_char_xingxing.png	chartex/tex_char_xingxing.png	card01	battleperson/poster_battle_xingxing.png	sound/man09.mp3	406
180	阿碧丝	4	1	千年龙的好朋友。	70	60	36	16	11	60	391	0	0	0	0	0	1	members/head_char_abisi.png	topmembers/tophead_char_abisi.png	person/poster_char_abisi.png	chartex/tex_char_abisi.png	card03	battleperson/poster_battle_abisi.png	sound/girl06.mp3	407
181	Mrss.黄金周	4	1	巴洛克华克中的杀手MR.3的搭档，希望早点结束工作后可以休息和吃仙贝。	70	61	37	16	10	60	224	0	0	0	0	0	1	members/head_char_goldenweek.png	topmembers/tophead_char_goldenweek.png	person/poster_char_goldenweek.png	chartex/tex_char_goldenweek.png	card03	battleperson/poster_battle_goldenweek.png	sound/girl05.mp3	408
182	Miss.Monday	4	1	巴洛克工作社成员，怪力女金刚。	70	62	33	18	11	60	138	0	0	0	0	0	1	members/head_char_Monday.png	topmembers/tophead_char_Monday.png	person/poster_char_Monday.png	chartex/tex_char_Monday.png	card02	battleperson/poster_battle_Monday.png	sound/girl02.mp3	409
183	Mr7	4	1	巴洛克工作社成员，全身都以阿拉伯数字“7”作为装饰，武器为黄色枪。	70	61	35	16	10	60	124	0	0	0	0	0	1	members/head_char_mr7.png	topmembers/tophead_char_mr7.png	person/poster_char_mr7.png	chartex/tex_char_mr7.png	card02	battleperson/poster_battle_mr7.png	sound/man04.mp3	410
184	Mr9	4	1	巴洛克工作社成员，脸上留着两撮被修剪成数字“9”形状的胡子，给人很不靠谱的印象。	70	59	34	16	11	56	139	0	0	0	0	0	1	members/head_char_mr9.png	topmembers/tophead_char_mr9.png	person/poster_char_mr9.png	chartex/tex_char_mr9.png	card01	battleperson/poster_battle_mr9.png	sound/man04.mp3	411
185	贝鲁梅伯	4	1	海军上校蒙卡的儿子，靠着父亲的关系嚣张跋扈。	70	60	33	15	11	60	180	0	0	0	0	0	1	members/head_char_beilumeibo.png	topmembers/tophead_char_beilumeibo.png	person/poster_char_beilumeibo.png	chartex/tex_char_beilumeibo.png	card04	battleperson/poster_battle_beilumeibo.png	sound/man03.mp3	412
186	托姆	4	1	世界第一船将，弗兰奇和冰山的师傅，掌握着冥王的制造方法。	70	59	34	16	11	60	612	0	0	0	0	0	1	members/head_char_tuomu.png	topmembers/tophead_char_tuomu.png	person/poster_char_tuomu.png	chartex/tex_char_tuomu.png	card04	battleperson/poster_battle_tuomu.png	sound/man07.mp3	413
187	摩奇	4	1	手拿鞭子、骑着心爱的狮子利基，操控猛兽来进攻，自认为世界上没有一种动物他不能操控。	70	59	34	16	11	56	576	0	0	0	0	0	1	members/head_char_moqi.png	topmembers/tophead_char_moqi.png	person/poster_char_moqi.png	chartex/tex_char_moqi.png	card02	battleperson/poster_battle_moqi.png	sound/man05.mp3	414
188	布治	4	1	猫人兄弟，斑纹猫。体型很胖，但是跳跃力和速度都还是很强。	67	70	40	16	11	64	344	0	0	0	0	0	1	members/head_char_buzhi.png	topmembers/tophead_char_buzhi.png	person/poster_char_buzhi.png	chartex/tex_char_buzhi.png	card02	battleperson/poster_battle_buzhi.png	sound/man05.mp3	415
189	山姆	4	1	身体瘦小，但是穿的衣服很宽大，从这两点可以看出他是一个卑鄙的人。	67	62	35	15	10	60	345	0	0	0	0	0	1	members/head_char_shanmu.png	topmembers/tophead_char_shanmu.png	person/poster_char_shanmu.png	chartex/tex_char_shanmu.png	card01	battleperson/poster_battle_shanmu.png	sound/man05.mp3	416
190	凯米	4	1	游泳速度极快外，个性迷糊，很容易上当。	70	60	35	15	11	60	641	0	0	0	0	0	1	members/head_char_kaimi.png	topmembers/tophead_char_kaimi.png	person/poster_char_kaimi.png	chartex/tex_char_kaimi.png	card03	battleperson/poster_battle_kaimi.png	sound/girl05.mp3	417
191	可雅	4	1	把从乌索普上得到的自豪放在心里。以医生为目标，为了在乌索普受伤时能够治疗他。	70	61	36	16	11	60	226	0	0	0	0	0	1	members/head_char_keya.png	topmembers/tophead_char_keya.png	person/poster_char_keya.png	chartex/tex_char_keya.png	card03	battleperson/poster_battle_keya.png	sound/girl05.mp3	418
192	杰利	4	1	CP6的成员。出身南海空手道岛，是拳击霸主，擅长“瑜珈式拳击”。	70	62	35	15	10	60	619	0	0	0	0	0	1	members/head_char_jieli.png	topmembers/tophead_char_jieli.png	person/poster_char_jieli.png	chartex/tex_char_jieli.png	card02	battleperson/poster_battle_jieli.png	sound/man04.mp3	419
193	杰斯	4	1	原·磁鼓王国坏参谋，使用弓箭，是个神射手，而且一次可以用三支箭命中目标。	70	61	36	15	10	64	9	0	0	0	0	0	1	members/head_char_jiesi.png	topmembers/tophead_char_jiesi.png	person/poster_char_jiesi.png	chartex/tex_char_jiesi.png	card01	battleperson/poster_battle_jiesi.png	sound/man04.mp3	420
194	汉堡	4	1	很喜欢偷笑，使用手脚并行走路，速度很快。	70	60	35	16	10	60	227	0	0	0	0	0	1	members/head_char_hanbao.png	topmembers/tophead_char_hanbao.png	person/poster_char_hanbao.png	chartex/tex_char_hanbao.png	card02	battleperson/poster_battle_hanbao.png	sound/man07.mp3	421
195	贝鲁梅尔	4	1	曾是一名海军，再一次剿灭海贼团时败北，侥幸活了下来并收养了娜美和诺琪高。	70	62	35	17	10	64	282	0	0	0	0	0	1	members/head_char_beilumeier.png	topmembers/tophead_char_beilumeier.png	person/poster_char_beilumeier.png	chartex/tex_char_beilumeier.png	card03	battleperson/poster_battle_beilumeier.png	sound/girl03.mp3	422
196	古蕾娃	4	1	医术高明，收费却相当昂贵。希鲁鲁克死后，收留二度孤苦无依的乔巴为徒，并教授他医术。	70	62	36	14	10	64	597	0	0	0	0	0	1	members/head_char_guleiwa.png	topmembers/tophead_char_guleiwa.png	person/poster_char_guleiwa.png	chartex/tex_char_guleiwa.png	card03	battleperson/poster_battle_guleiwa.png	sound/girl04.mp3	423
197	希鲁鲁克	4	1	乔巴的干爹，经常把人给治死。	70	59	34	16	11	60	596	0	0	0	0	0	1	members/head_char_xiluluke.png	topmembers/tophead_char_xiluluke.png	person/poster_char_xiluluke.png	chartex/tex_char_xiluluke.png	card01	battleperson/poster_battle_xiluluke.png	sound/man05.mp3	424
198	韦帕	4	1	山迪亚大战士卡尔加拉的后代子孙。被爱莎形容像鬼一样恐怖，使用燃烧炮和排击贝当武器。	70	60	36	16	10	60	12	0	0	0	0	0	1	members/head_char_weipa.png	topmembers/tophead_char_weipa.png	person/poster_char_weipa.png	chartex/tex_char_weipa.png	card04	battleperson/poster_battle_weipa.png	sound/man08.mp3	425
199	加斯帕蒂	4	1	原本是本部的海军，抢走了队上的军舰叛逃海外，被称为“海军最大污点”的卑劣汉.	70	60	35	17	11	60	646	0	0	0	0	0	1	members/head_char_jiasipadi.png	topmembers/tophead_char_jiasipadi.png	person/poster_char_jiasipadi.png	chartex/tex_char_jiasipadi.png	card04	battleperson/poster_battle_jiasipadi.png	sound/man08.mp3	426
200	约基	4	1	伦巴海贼船长，绰号“印花约基”。	70	60	36	15	11	60	337	0	0	0	0	0	1	members/head_char_yueji.png	topmembers/tophead_char_yueji.png	person/poster_char_yueji.png	chartex/tex_char_yueji.png	card01	battleperson/poster_battle_yueji.png	sound/man05.mp3	427
1228	超进化哥尔.D.罗杰	5	1	被全世界尊称为“海贼王”，是世上唯一已完成“伟大航路”的罗杰海贼团的船长。	33	598	350	300	750	196	689	690	691	692	693	694	1	members/head_char_S+_luojie.png	topmembers/tophead_char_S+_luojie.png	person/poster_char_S+_luojie.png	chartex/tex_char_S_luojie.png	card04	battleperson/poster_battle_S+_luojie.png	sound/man08.mp3	428
1229	超进化白星	5	1	人鱼公主，是古代兵器之一，海王波塞冬，可以控制海王类，可是胆小爱哭。	8	598	350	380	750	192	695	696	697	698	699	700	1	members/head_char_S+_baixing.png	topmembers/tophead_char_S+_baixing.png	person/poster_char_S+_baixing.png	chartex/tex_char_S_baixing.png	card04	battleperson/poster_battle_S+_baixing.png	sound/girl05.mp3	429
1230	超进化白胡子	5	1	四皇之一，白胡子海贼团的船长；号称“世界最强的男人”。拥有震动果实的能力者。	10	598	450	300	750	184	1	406	489	469	456	5	1	members/head_char_S+_baihuzi.png	topmembers/tophead_char_S+_baihuzi.png	person/poster_char_S+_baihuzi.png	chartex/tex_char_S_baihuzi.png	card04	battleperson/poster_battle_S+_baihuzi.png	sound/man07.mp3	430
1231	超进化卡普	5	1	路飞的爷爷。海军中的传奇人物，曾数度将海贼王罗杰逼入绝境，人称“铁拳卡普”。	77	580	350	380	750	188	427	462	15	6	510	656	1	members/head_char_S+_kapu.png	topmembers/tophead_char_S+_kapu.png	person/poster_char_S+_kapu.png	chartex/tex_char_S_kapu.png	card04	battleperson/poster_battle_S+_kapu.png	sound/man08.mp3	431
1232	超进化空	5	1	原海军元帅，现任世界政府的全军统帅，是卡普和战国的上级。	43	530	330	330	700	184	744	745	746	747	748	749	1	members/head_char_S+_kong.png	topmembers/tophead_char_S+_kong.png	person/poster_char_S+_kong.png	chartex/tex_char_S+_kong.png	card04	battleperson/poster_battle_S+_kong.png	sound/man08.mp3	432
1233	超进化龙	5	1	"革命军的首领,世界上最恶的犯罪者。唯一能直接打倒世界政府的革命军领导人。"	25	530	330	330	700	188	425	152	153	150	135	481	1	members/head_char_S+_long.png	topmembers/tophead_char_S+_long.png	person/poster_char_S+_long.png	chartex/tex_char_S+_long.png	card02	battleperson/poster_battle_S+_long.png	sound/man05.mp3	433
1234	超进化夏洛特玲玲	5	1	四皇之一，体型巨大，性情暴虐，极度的嗜吃甜食。	30	530	330	330	700	180	354	443	468	491	724	977	1	members/head_char_S+_xialuotelingling.png	topmembers/tophead_char_S+_xialuotelingling.png	person/poster_char_S+_xialuotelingling.png	chartex/tex_char_S+_xialuotelingling.png	card04	battleperson/poster_battle_S+_xialuotelingling.png	sound/girl02.mp3	434
1235	超进化凯多	5	1	四皇之一，人称“百兽凯多”的男子。	74	590	350	380	750	188	309	488	232	36	535	966	1	members/head_char_S+_kaiduo.png	topmembers/tophead_char_S+_kaiduo.png	person/poster_char_S+_kaiduo.png	chartex/tex_char_S_kaiduo.png	card04	battleperson/poster_battle_S+_kaiduo.png	sound/man011.mp3	435
1236	超进化战国	5	1	海军的最高领导人，被称为“佛之战国”。是幻兽种能力者，人人果实，原型大佛。	77	530	330	330	700	188	21	13	16	283	137	974	1	members/head_char_S+_fozhizhanguo.png	topmembers/tophead_char_S+_fozhizhanguo.png	person/poster_char_S+_fozhizhanguo.png	chartex/tex_char_S+_fozhizhanguo.png	card04	battleperson/poster_battle_S+_fozhizhanguo.png	sound/man07.mp3	436
1237	超进化赤犬	5	1	海军三大将之一，拥有：自然系岩浆果实。	13	550	340	360	750	188	583	236	422	590	217	974	1	members/head_char_S+_chiquan.png	topmembers/tophead_char_S+_chiquan.png	person/poster_char_S+_chiquan.png	chartex/tex_char_S_chiquan.png	card04	battleperson/poster_battle_S+_chiquan.png	sound/man09.mp3	437
1238	超进化黑胡子	5	1	具有暗之恶魔果实能力，后来杀害了白胡子，取得震震果实。是黑胡子海贼团的领袖。	36	530	330	330	700	192	409	387	455	169	156	201	1	members/head_char_S+_heihuzi.png	topmembers/tophead_char_S+_heihuzi.png	person/poster_char_S+_heihuzi.png	chartex/tex_char_S+_heihuzi.png	card02	battleperson/poster_battle_S+_heihuzi.png	sound/man09.mp3	438
1239	超进化鹰眼	5	1	王下七武海之一，被称为世界第一剑客。他的眼神锐利似鹰，故得名“鹰眼”。	76	560	350	380	750	180	600	157	658	525	215	684	1	members/head_char_S+_yingyan.png	topmembers/tophead_char_S+_yingyan.png	person/poster_char_S+_yingyan.png	chartex/tex_char_S_yingyan.png	card02	battleperson/poster_battle_S+_yingyan.png	sound/man07.mp3	439
1240	超进化雷利	5	1	罗杰海贼团的副船长，指导他使用“霸气”的师父。能力：见闻色、武装色、霸王色的霸气。	74	530	330	330	700	188	255	314	434	17	546	4	1	members/head_char_S+_leili.png	topmembers/tophead_char_S+_leili.png	person/poster_char_S+_leili.png	chartex/tex_char_S+_leili.png	card02	battleperson/poster_battle_S+_leili.png	sound/man07.mp3	440
1241	超进化香克斯	5	1	四皇之一，红发海贼团的船长，“拥有世界上最强霸气的男人”，实力高深莫测。	74	530	330	330	700	184	50	39	490	545	660	4	1	members/head_char_S+_xiangkesi.png	topmembers/tophead_char_S+_xiangkesi.png	person/poster_char_S+_xiangkesi.png	chartex/tex_char_S+_xiangkesi.png	card02	battleperson/poster_battle_S+_xiangkesi.png	sound/man08.mp3	441
